id	pr_analyte_id	pr_analyte_num	pr_bset_id	pr_lua_id	pr_pool_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_bing	pr_is_inf	pr_is_lmark	pr_model_id
222362_at	-666	-666	-666	-666	-666	3268	AGFG2	ArfGAP with FG repeats 2	-666	-666	N	mlr12k_epsilon5253_978
208042_at	-666	-666	-666	-666	-666	55109	AGGF1	angiogenic factor with G patch and FHA domains 1	-666	-666	N	mlr12k_epsilon5253_978
210710_at	-666	-666	-666	-666	-666	55109	AGGF1	angiogenic factor with G patch and FHA domains 1	-666	-666	N	mlr12k_epsilon5253_978
218534_s_at	-666	-666	-666	-666	-666	55109	AGGF1	angiogenic factor with G patch and FHA domains 1	-666	-666	N	mlr12k_epsilon5253_978
218568_at	-666	-666	-666	-666	-666	55750	AGK	acylglycerol kinase	-666	-666	N	mlr12k_epsilon5253_978
222132_s_at	-666	-666	-666	-666	-666	55750	AGK	acylglycerol kinase	-666	-666	N	mlr12k_epsilon5253_978
219792_at	-666	-666	-666	-666	-666	79814	AGMAT	agmatine ureohydrolase (agmatinase)	-666	-666	N	mlr12k_epsilon5253_978
215535_s_at	-666	-666	-666	-666	-666	10554	AGPAT1	"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)"	-666	-666	N	mlr12k_epsilon5253_978
32836_at	-666	-666	-666	-666	-666	10554	AGPAT1	"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)"	-666	-666	N	mlr12k_epsilon5253_978
210678_s_at	-666	-666	-666	-666	-666	10555	AGPAT2	"1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)"	-666	-666	N	mlr12k_epsilon5253_978
32837_at	-666	-666	-666	-666	-666	10555	AGPAT2	"1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)"	-666	-666	N	mlr12k_epsilon5253_978
219723_x_at	-666	-666	-666	-666	-666	56894	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	-666	-666	N	mlr12k_epsilon5253_978
219693_at	-666	-666	-666	-666	-666	56895	AGPAT4	"1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)"	-666	-666	N	mlr12k_epsilon5253_978
218096_at	-666	-666	-666	-666	-666	55326	AGPAT5	"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)"	-666	-666	N	mlr12k_epsilon5253_978
205401_at	-666	-666	-666	-666	-666	8540	AGPS	alkylglycerone phosphate synthase	-666	-666	N	mlr12k_epsilon5253_978
209173_at	-666	-666	-666	-666	-666	10551	AGR2	anterior gradient homolog 2 (Xenopus laevis)	-666	-666	N	mlr12k_epsilon5253_978
212283_at	-666	-666	-666	-666	-666	375790	AGRN	agrin	-666	-666	N	mlr12k_epsilon5253_978
212285_s_at	-666	-666	-666	-666	-666	375790	AGRN	agrin	-666	-666	N	mlr12k_epsilon5253_978
217410_at	-666	-666	-666	-666	-666	375790	AGRN	agrin	-666	-666	N	mlr12k_epsilon5253_978
217419_x_at	-666	-666	-666	-666	-666	375790	AGRN	agrin	-666	-666	N	mlr12k_epsilon5253_978
207193_at	-666	-666	-666	-666	-666	181	AGRP	agouti related protein homolog (mouse)	-666	-666	N	mlr12k_epsilon5253_978
202834_at	-666	-666	-666	-666	-666	183	AGT	"angiotensinogen (serpin peptidase inhibitor, clade A, member 8)"	-666	-666	N	mlr12k_epsilon5253_978
204499_at	-666	-666	-666	-666	-666	23287	AGTPBP1	ATP/GTP binding protein 1	-666	-666	N	mlr12k_epsilon5253_978
204500_s_at	-666	-666	-666	-666	-666	23287	AGTPBP1	ATP/GTP binding protein 1	-666	-666	N	mlr12k_epsilon5253_978
205357_s_at	-666	-666	-666	-666	-666	185	AGTR1	"angiotensin II receptor, type 1"	-666	-666	N	mlr12k_epsilon5253_978
208016_s_at	-666	-666	-666	-666	-666	185	AGTR1	"angiotensin II receptor, type 1"	-666	-666	N	mlr12k_epsilon5253_978
207293_s_at	-666	-666	-666	-666	-666	186	AGTR2	"angiotensin II receptor, type 2"	-666	-666	N	mlr12k_epsilon5253_978
207294_at	-666	-666	-666	-666	-666	186	AGTR2	"angiotensin II receptor, type 2"	-666	-666	N	mlr12k_epsilon5253_978
222321_at	-666	-666	-666	-666	-666	186	AGTR2	"angiotensin II receptor, type 2"	-666	-666	N	mlr12k_epsilon5253_978
206957_at	-666	-666	-666	-666	-666	189	AGXT	alanine-glyoxylate aminotransferase	-666	-666	N	mlr12k_epsilon5253_978
210326_at	-666	-666	-666	-666	-666	189	AGXT	alanine-glyoxylate aminotransferase	-666	-666	N	mlr12k_epsilon5253_978
210327_s_at	-666	-666	-666	-666	-666	189	AGXT	alanine-glyoxylate aminotransferase	-666	-666	N	mlr12k_epsilon5253_978
221008_s_at	-666	-666	-666	-666	-666	64850	AGXT2L1	alanine-glyoxylate aminotransferase 2-like 1	-666	-666	N	mlr12k_epsilon5253_978
214766_s_at	-666	-666	-666	-666	-666	25909	AHCTF1	AT hook containing transcription factor 1	-666	-666	N	mlr12k_epsilon5253_978
200903_s_at	-666	-666	-666	-666	-666	191	AHCY	adenosylhomocysteinase	-666	-666	N	mlr12k_epsilon5253_978
200848_at	-666	-666	-666	-666	-666	10768	AHCYL1	adenosylhomocysteinase-like 1	-666	-666	N	mlr12k_epsilon5253_978
200849_s_at	-666	-666	-666	-666	-666	10768	AHCYL1	adenosylhomocysteinase-like 1	-666	-666	N	mlr12k_epsilon5253_978
200850_s_at	-666	-666	-666	-666	-666	10768	AHCYL1	adenosylhomocysteinase-like 1	-666	-666	N	mlr12k_epsilon5253_978
207464_at	-666	-666	-666	-666	-666	10768	AHCYL1	adenosylhomocysteinase-like 1	-666	-666	N	mlr12k_epsilon5253_978
212814_at	-666	-666	-666	-666	-666	23382	AHCYL2	adenosylhomocysteinase-like 2	-666	-666	N	mlr12k_epsilon5253_978
215672_s_at	-666	-666	-666	-666	-666	23382	AHCYL2	adenosylhomocysteinase-like 2	-666	-666	N	mlr12k_epsilon5253_978
205002_at	-666	-666	-666	-666	-666	27245	AHDC1	"AT hook, DNA binding motif, containing 1"	-666	-666	N	mlr12k_epsilon5253_978
220841_s_at	-666	-666	-666	-666	-666	54806	AHI1	Abelson helper integration site 1	-666	-666	N	mlr12k_epsilon5253_978
220842_at	-666	-666	-666	-666	-666	54806	AHI1	Abelson helper integration site 1	-666	-666	N	mlr12k_epsilon5253_978
221569_at	-666	-666	-666	-666	-666	54806	AHI1	Abelson helper integration site 1	-666	-666	N	mlr12k_epsilon5253_978
211986_at	-666	-666	-666	-666	-666	79026	AHNAK	AHNAK nucleoprotein	-666	-666	N	mlr12k_epsilon5253_978
220016_at	-666	-666	-666	-666	-666	79026	AHNAK	AHNAK nucleoprotein	-666	-666	N	mlr12k_epsilon5253_978
212992_at	-666	-666	-666	-666	-666	113146	AHNAK2	AHNAK nucleoprotein 2	-666	-666	N	mlr12k_epsilon5253_978
202820_at	-666	-666	-666	-666	-666	196	AHR	aryl hydrocarbon receptor	-666	-666	N	mlr12k_epsilon5253_978
201491_at	-666	-666	-666	-666	-666	10598	AHSA1	"AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)"	-666	-666	N	mlr12k_epsilon5253_978
204551_s_at	-666	-666	-666	-666	-666	197	AHSG	alpha-2-HS-glycoprotein	-666	-666	N	mlr12k_epsilon5253_978
210929_s_at	-666	-666	-666	-666	-666	197	AHSG	alpha-2-HS-glycoprotein	-666	-666	N	mlr12k_epsilon5253_978
219672_at	-666	-666	-666	-666	-666	51327	AHSP	alpha hemoglobin stabilizing protein	-666	-666	N	mlr12k_epsilon5253_978
219841_at	-666	-666	-666	-666	-666	57379	AICDA	activation-induced cytidine deaminase	-666	-666	N	mlr12k_epsilon5253_978
220199_s_at	-666	-666	-666	-666	-666	64853	AIDA	"axin interactor, dorsalization associated"	-666	-666	N	mlr12k_epsilon5253_978
207823_s_at	-666	-666	-666	-666	-666	199	AIF1	allograft inflammatory factor 1	-666	-666	N	mlr12k_epsilon5253_978
209901_x_at	-666	-666	-666	-666	-666	199	AIF1	allograft inflammatory factor 1	-666	-666	N	mlr12k_epsilon5253_978
213095_x_at	-666	-666	-666	-666	-666	199	AIF1	allograft inflammatory factor 1	-666	-666	N	mlr12k_epsilon5253_978
215051_x_at	-666	-666	-666	-666	-666	199	AIF1	allograft inflammatory factor 1	-666	-666	N	mlr12k_epsilon5253_978
205512_s_at	-666	-666	-666	-666	-666	9131	AIFM1	"apoptosis-inducing factor, mitochondrion-associated, 1"	-666	-666	N	mlr12k_epsilon5253_978
212543_at	-666	-666	-666	-666	-666	202	AIM1	absent in melanoma 1	-666	-666	N	mlr12k_epsilon5253_978
220289_s_at	-666	-666	-666	-666	-666	55057	AIM1L	absent in melanoma 1-like	-666	-666	N	mlr12k_epsilon5253_978
220290_at	-666	-666	-666	-666	-666	55057	AIM1L	absent in melanoma 1-like	-666	-666	N	mlr12k_epsilon5253_978
206513_at	-666	-666	-666	-666	-666	9447	AIM2	absent in melanoma 2	-666	-666	N	mlr12k_epsilon5253_978
202541_at	-666	-666	-666	-666	-666	9255	AIMP1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1	-666	-666	N	mlr12k_epsilon5253_978
202542_s_at	-666	-666	-666	-666	-666	9255	AIMP1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1	-666	-666	N	mlr12k_epsilon5253_978
202138_x_at	-666	-666	-666	-666	-666	7965	AIMP2	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	-666	-666	N	mlr12k_epsilon5253_978
209971_x_at	-666	-666	-666	-666	-666	7965	AIMP2	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	-666	-666	N	mlr12k_epsilon5253_978
209972_s_at	-666	-666	-666	-666	-666	7965	AIMP2	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	-666	-666	N	mlr12k_epsilon5253_978
201781_s_at	-666	-666	-666	-666	-666	9049	AIP	aryl hydrocarbon receptor interacting protein	-666	-666	N	mlr12k_epsilon5253_978
201782_s_at	-666	-666	-666	-666	-666	9049	AIP	aryl hydrocarbon receptor interacting protein	-666	-666	N	mlr12k_epsilon5253_978
219977_at	-666	-666	-666	-666	-666	23746	AIPL1	aryl hydrocarbon receptor interacting protein-like 1	-666	-666	N	mlr12k_epsilon5253_978
208090_s_at	-666	-666	-666	-666	-666	326	AIRE	autoimmune regulator	-666	-666	N	mlr12k_epsilon5253_978
206460_at	-666	-666	-666	-666	-666	55966	AJAP1	adherens junctions associated protein 1	-666	-666	N	mlr12k_epsilon5253_978
215789_s_at	-666	-666	-666	-666	-666	55966	AJAP1	adherens junctions associated protein 1	-666	-666	N	mlr12k_epsilon5253_978
215790_at	-666	-666	-666	-666	-666	55966	AJAP1	adherens junctions associated protein 1	-666	-666	N	mlr12k_epsilon5253_978
202587_s_at	-666	-666	-666	-666	-666	203	AK1	adenylate kinase 1	-666	-666	N	mlr12k_epsilon5253_978
202588_at	-666	-666	-666	-666	-666	203	AK1	adenylate kinase 1	-666	-666	N	mlr12k_epsilon5253_978
205996_s_at	-666	-666	-666	-666	-666	204	AK2	adenylate kinase 2	-666	-666	N	mlr12k_epsilon5253_978
208967_s_at	-666	-666	-666	-666	-666	204	AK2	adenylate kinase 2	-666	-666	N	mlr12k_epsilon5253_978
212172_at	-666	-666	-666	-666	-666	204	AK2	adenylate kinase 2	-666	-666	N	mlr12k_epsilon5253_978
212173_at	-666	-666	-666	-666	-666	204	AK2	adenylate kinase 2	-666	-666	N	mlr12k_epsilon5253_978
212174_at	-666	-666	-666	-666	-666	204	AK2	adenylate kinase 2	-666	-666	N	mlr12k_epsilon5253_978
212175_s_at	-666	-666	-666	-666	-666	204	AK2	adenylate kinase 2	-666	-666	N	mlr12k_epsilon5253_978
204347_at	-666	-666	-666	-666	-666	205	AK4	adenylate kinase 4	-666	-666	N	mlr12k_epsilon5253_978
204348_s_at	-666	-666	-666	-666	-666	205	AK4	adenylate kinase 4	-666	-666	N	mlr12k_epsilon5253_978
219308_s_at	-666	-666	-666	-666	-666	26289	AK5	adenylate kinase 5	-666	-666	N	mlr12k_epsilon5253_978
201674_s_at	-666	-666	-666	-666	-666	8165	AKAP1	A kinase (PRKA) anchor protein 1	-666	-666	N	mlr12k_epsilon5253_978
201675_at	-666	-666	-666	-666	-666	8165	AKAP1	A kinase (PRKA) anchor protein 1	-666	-666	N	mlr12k_epsilon5253_978
210625_s_at	-666	-666	-666	-666	-666	8165	AKAP1	A kinase (PRKA) anchor protein 1	-666	-666	N	mlr12k_epsilon5253_978
210626_at	-666	-666	-666	-666	-666	8165	AKAP1	A kinase (PRKA) anchor protein 1	-666	-666	N	mlr12k_epsilon5253_978
205045_at	-666	-666	-666	-666	-666	11216	AKAP10	A kinase (PRKA) anchor protein 10	-666	-666	N	mlr12k_epsilon5253_978
213396_s_at	-666	-666	-666	-666	-666	11216	AKAP10	A kinase (PRKA) anchor protein 10	-666	-666	N	mlr12k_epsilon5253_978
203156_at	-666	-666	-666	-666	-666	11215	AKAP11	A kinase (PRKA) anchor protein 11	-666	-666	N	mlr12k_epsilon5253_978
215336_at	-666	-666	-666	-666	-666	11215	AKAP11	A kinase (PRKA) anchor protein 11	-666	-666	N	mlr12k_epsilon5253_978
210517_s_at	-666	-666	-666	-666	-666	9590	AKAP12	A kinase (PRKA) anchor protein 12	-666	-666	N	mlr12k_epsilon5253_978
208325_s_at	-666	-666	-666	-666	-666	11214	AKAP13	A kinase (PRKA) anchor protein 13	-666	-666	N	mlr12k_epsilon5253_978
209534_x_at	-666	-666	-666	-666	-666	11214	AKAP13	A kinase (PRKA) anchor protein 13	-666	-666	N	mlr12k_epsilon5253_978
213516_at	-666	-666	-666	-666	-666	11214	AKAP13	A kinase (PRKA) anchor protein 13	-666	-666	N	mlr12k_epsilon5253_978
221718_s_at	-666	-666	-666	-666	-666	11214	AKAP13	A kinase (PRKA) anchor protein 13	-666	-666	N	mlr12k_epsilon5253_978
222023_at	-666	-666	-666	-666	-666	11214	AKAP13	A kinase (PRKA) anchor protein 13	-666	-666	N	mlr12k_epsilon5253_978
222024_s_at	-666	-666	-666	-666	-666	11214	AKAP13	A kinase (PRKA) anchor protein 13	-666	-666	N	mlr12k_epsilon5253_978
203624_at	-666	-666	-666	-666	-666	8227	AKAP17A	A kinase (PRKA) anchor protein 17A	-666	-666	N	mlr12k_epsilon5253_978
210269_s_at	-666	-666	-666	-666	-666	8227	AKAP17A	A kinase (PRKA) anchor protein 17A	-666	-666	N	mlr12k_epsilon5253_978
207344_at	-666	-666	-666	-666	-666	10566	AKAP3	A kinase (PRKA) anchor protein 3	-666	-666	N	mlr12k_epsilon5253_978
207019_s_at	-666	-666	-666	-666	-666	8852	AKAP4	A kinase (PRKA) anchor protein 4	-666	-666	N	mlr12k_epsilon5253_978
207800_at	-666	-666	-666	-666	-666	9495	AKAP5	A kinase (PRKA) anchor protein 5	-666	-666	N	mlr12k_epsilon5253_978
205359_at	-666	-666	-666	-666	-666	9472	AKAP6	A kinase (PRKA) anchor protein 6	-666	-666	N	mlr12k_epsilon5253_978
217669_s_at	-666	-666	-666	-666	-666	9472	AKAP6	A kinase (PRKA) anchor protein 6	-666	-666	N	mlr12k_epsilon5253_978
205771_s_at	-666	-666	-666	-666	-666	9465	AKAP7	A kinase (PRKA) anchor protein 7	-666	-666	N	mlr12k_epsilon5253_978
211172_x_at	-666	-666	-666	-666	-666	9465	AKAP7	A kinase (PRKA) anchor protein 7	-666	-666	N	mlr12k_epsilon5253_978
203847_s_at	-666	-666	-666	-666	-666	10270	AKAP8	A kinase (PRKA) anchor protein 8	-666	-666	N	mlr12k_epsilon5253_978
215741_x_at	-666	-666	-666	-666	-666	26993	AKAP8L	A kinase (PRKA) anchor protein 8-like	-666	-666	N	mlr12k_epsilon5253_978
222160_at	-666	-666	-666	-666	-666	26993	AKAP8L	A kinase (PRKA) anchor protein 8-like	-666	-666	N	mlr12k_epsilon5253_978
207870_at	-666	-666	-666	-666	-666	10142	AKAP9	A kinase (PRKA) anchor protein (yotiao) 9	-666	-666	N	mlr12k_epsilon5253_978
210962_s_at	-666	-666	-666	-666	-666	10142	AKAP9	A kinase (PRKA) anchor protein (yotiao) 9	-666	-666	N	mlr12k_epsilon5253_978
215483_at	-666	-666	-666	-666	-666	10142	AKAP9	A kinase (PRKA) anchor protein (yotiao) 9	-666	-666	N	mlr12k_epsilon5253_978
219953_s_at	-666	-666	-666	-666	-666	56672	AKIP1	A kinase (PRKA) interacting protein 1	-666	-666	N	mlr12k_epsilon5253_978
217893_s_at	-666	-666	-666	-666	-666	79647	AKIRIN1	akirin 1	-666	-666	N	mlr12k_epsilon5253_978
220530_at	-666	-666	-666	-666	-666	55389	AKIRIN2-AS1	AKIRIN2 antisense RNA 1 (non-protein coding)	-666	-666	N	mlr12k_epsilon5253_978
201900_s_at	-666	-666	-666	-666	-666	10327	AKR1A1	"aldo-keto reductase family 1, member A1 (aldehyde reductase)"	-666	-666	N	mlr12k_epsilon5253_978
201272_at	-666	-666	-666	-666	-666	231	AKR1B1	"aldo-keto reductase family 1, member B1 (aldose reductase)"	-666	-666	N	mlr12k_epsilon5253_978
206561_s_at	-666	-666	-666	-666	-666	57016	AKR1B10	"aldo-keto reductase family 1, member B10 (aldose reductase)"	-666	-666	N	mlr12k_epsilon5253_978
204151_x_at	-666	-666	-666	-666	-666	1645	AKR1C1	"aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)"	-666	-666	N	mlr12k_epsilon5253_978
216594_x_at	-666	-666	-666	-666	-666	1645	AKR1C1	"aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)"	-666	-666	N	mlr12k_epsilon5253_978
217626_at	-666	-666	-666	-666	-666	1645	AKR1C1	"aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)"	-666	-666	N	mlr12k_epsilon5253_978
209699_x_at	-666	-666	-666	-666	-666	1646	AKR1C2	"aldo-keto reductase family 1, member C2 (dihydrodiol dehydrogenase 2; bile acid binding protein; 3-alpha hydroxysteroid dehydrogenase, type III)"	-666	-666	N	mlr12k_epsilon5253_978
211653_x_at	-666	-666	-666	-666	-666	1646	AKR1C2	"aldo-keto reductase family 1, member C2 (dihydrodiol dehydrogenase 2; bile acid binding protein; 3-alpha hydroxysteroid dehydrogenase, type III)"	-666	-666	N	mlr12k_epsilon5253_978
209160_at	-666	-666	-666	-666	-666	8644	AKR1C3	"aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II)"	-666	-666	N	mlr12k_epsilon5253_978
210558_at	-666	-666	-666	-666	-666	1109	AKR1C4	"aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)"	-666	-666	N	mlr12k_epsilon5253_978
207102_at	-666	-666	-666	-666	-666	6718	AKR1D1	"aldo-keto reductase family 1, member D1 (delta 4-3-ketosteroid-5-beta-reductase)"	-666	-666	N	mlr12k_epsilon5253_978
202139_at	-666	-666	-666	-666	-666	8574	AKR7A2	"aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase)"	-666	-666	N	mlr12k_epsilon5253_978
206469_x_at	-666	-666	-666	-666	-666	22977	AKR7A3	"aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)"	-666	-666	N	mlr12k_epsilon5253_978
216381_x_at	-666	-666	-666	-666	-666	22977	AKR7A3	"aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)"	-666	-666	N	mlr12k_epsilon5253_978
203808_at	-666	-666	-666	-666	-666	208	AKT2	v-akt murine thymoma viral oncogene homolog 2	-666	-666	N	mlr12k_epsilon5253_978
203809_s_at	-666	-666	-666	-666	-666	208	AKT2	v-akt murine thymoma viral oncogene homolog 2	-666	-666	N	mlr12k_epsilon5253_978
211453_s_at	-666	-666	-666	-666	-666	208	AKT2	v-akt murine thymoma viral oncogene homolog 2	-666	-666	N	mlr12k_epsilon5253_978
212607_at	-666	-666	-666	-666	-666	10000	AKT3	"v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)"	-666	-666	N	mlr12k_epsilon5253_978
212609_s_at	-666	-666	-666	-666	-666	10000	AKT3	"v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)"	-666	-666	N	mlr12k_epsilon5253_978
219393_s_at	-666	-666	-666	-666	-666	10000	AKT3	"v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)"	-666	-666	N	mlr12k_epsilon5253_978
218373_at	-666	-666	-666	-666	-666	64400	AKTIP	AKT interacting protein	-666	-666	N	mlr12k_epsilon5253_978
218487_at	-666	-666	-666	-666	-666	210	ALAD	aminolevulinate dehydratase	-666	-666	N	mlr12k_epsilon5253_978
218489_s_at	-666	-666	-666	-666	-666	210	ALAD	aminolevulinate dehydratase	-666	-666	N	mlr12k_epsilon5253_978
211560_s_at	-666	-666	-666	-666	-666	212	ALAS2	"aminolevulinate, delta-, synthase 2"	-666	-666	N	mlr12k_epsilon5253_978
211298_s_at	-666	-666	-666	-666	-666	213	ALB	albumin	-666	-666	N	mlr12k_epsilon5253_978
201951_at	-666	-666	-666	-666	-666	214	ALCAM	activated leukocyte cell adhesion molecule	-666	-666	N	mlr12k_epsilon5253_978
201952_at	-666	-666	-666	-666	-666	214	ALCAM	activated leukocyte cell adhesion molecule	-666	-666	N	mlr12k_epsilon5253_978
217791_s_at	-666	-666	-666	-666	-666	5832	ALDH18A1	"aldehyde dehydrogenase 18 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
212224_at	-666	-666	-666	-666	-666	216	ALDH1A1	"aldehyde dehydrogenase 1 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
207015_s_at	-666	-666	-666	-666	-666	8854	ALDH1A2	"aldehyde dehydrogenase 1 family, member A2"	-666	-666	N	mlr12k_epsilon5253_978
207016_s_at	-666	-666	-666	-666	-666	8854	ALDH1A2	"aldehyde dehydrogenase 1 family, member A2"	-666	-666	N	mlr12k_epsilon5253_978
203180_at	-666	-666	-666	-666	-666	220	ALDH1A3	"aldehyde dehydrogenase 1 family, member A3"	-666	-666	N	mlr12k_epsilon5253_978
209645_s_at	-666	-666	-666	-666	-666	219	ALDH1B1	"aldehyde dehydrogenase 1 family, member B1"	-666	-666	N	mlr12k_epsilon5253_978
209646_x_at	-666	-666	-666	-666	-666	219	ALDH1B1	"aldehyde dehydrogenase 1 family, member B1"	-666	-666	N	mlr12k_epsilon5253_978
205208_at	-666	-666	-666	-666	-666	10840	ALDH1L1	"aldehyde dehydrogenase 1 family, member L1"	-666	-666	N	mlr12k_epsilon5253_978
215798_at	-666	-666	-666	-666	-666	10840	ALDH1L1	"aldehyde dehydrogenase 1 family, member L1"	-666	-666	N	mlr12k_epsilon5253_978
201425_at	-666	-666	-666	-666	-666	217	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	-666	-666	N	mlr12k_epsilon5253_978
205623_at	-666	-666	-666	-666	-666	218	ALDH3A1	"aldehyde dehydrogenase 3 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
202053_s_at	-666	-666	-666	-666	-666	224	ALDH3A2	"aldehyde dehydrogenase 3 family, member A2"	-666	-666	N	mlr12k_epsilon5253_978
202054_s_at	-666	-666	-666	-666	-666	224	ALDH3A2	"aldehyde dehydrogenase 3 family, member A2"	-666	-666	N	mlr12k_epsilon5253_978
210544_s_at	-666	-666	-666	-666	-666	224	ALDH3A2	"aldehyde dehydrogenase 3 family, member A2"	-666	-666	N	mlr12k_epsilon5253_978
205640_at	-666	-666	-666	-666	-666	221	ALDH3B1	"aldehyde dehydrogenase 3 family, member B1"	-666	-666	N	mlr12k_epsilon5253_978
211004_s_at	-666	-666	-666	-666	-666	221	ALDH3B1	"aldehyde dehydrogenase 3 family, member B1"	-666	-666	N	mlr12k_epsilon5253_978
204941_s_at	-666	-666	-666	-666	-666	222	ALDH3B2	"aldehyde dehydrogenase 3 family, member B2"	-666	-666	N	mlr12k_epsilon5253_978
204942_s_at	-666	-666	-666	-666	-666	222	ALDH3B2	"aldehyde dehydrogenase 3 family, member B2"	-666	-666	N	mlr12k_epsilon5253_978
203722_at	-666	-666	-666	-666	-666	8659	ALDH4A1	"aldehyde dehydrogenase 4 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
211552_s_at	-666	-666	-666	-666	-666	8659	ALDH4A1	"aldehyde dehydrogenase 4 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
203608_at	-666	-666	-666	-666	-666	7915	ALDH5A1	"aldehyde dehydrogenase 5 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
203609_s_at	-666	-666	-666	-666	-666	7915	ALDH5A1	"aldehyde dehydrogenase 5 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
204290_s_at	-666	-666	-666	-666	-666	4329	ALDH6A1	"aldehyde dehydrogenase 6 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
221588_x_at	-666	-666	-666	-666	-666	4329	ALDH6A1	"aldehyde dehydrogenase 6 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
221590_s_at	-666	-666	-666	-666	-666	4329	ALDH6A1	"aldehyde dehydrogenase 6 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
208951_at	-666	-666	-666	-666	-666	501	ALDH7A1	"aldehyde dehydrogenase 7 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
213591_at	-666	-666	-666	-666	-666	501	ALDH7A1	"aldehyde dehydrogenase 7 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
220148_at	-666	-666	-666	-666	-666	64577	ALDH8A1	"aldehyde dehydrogenase 8 family, member A1"	-666	-666	N	mlr12k_epsilon5253_978
